,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,rating,jpg_url,img_num,predicted_breed,p_conf,favorite_count,retweet_count
678,789268448748703744,,,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. ,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,,10.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,malamute,0.81286,9742.0,2820.0
679,789137962068021249,,,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. ,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,,12.0,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,Chihuahua,0.746135,10358.0,3055.0
680,788908386943430656,,,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. ",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,,11.0,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,golden_retriever,0.0340897,29263.0,13528.0
681,788765914992902144,,,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. ,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,,12.0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,cocker_spaniel,0.500509,29287.0,11251.0
682,788552643979468800,,,2016-10-19 01:29:35,Twitter for iPhone,RT @dog_rates: Say hello to mad pupper. You know what you did. ,"https://vine.co/v/iEggaEOiLO3,https://vine.co/v/iEggaEOiLO3",13,10,,pupper,13.0,,,,,0.0,7864.0
683,788412144018661376,,,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. ,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,,11.0,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,golden_retriever,0.805238,16646.0,5785.0
684,788178268662984705,,,2016-10-18 00:41:57,Twitter for iPhone,Atlas is back and this time he's got doggles. Still ,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,,,13.0,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2.0,Samoyed,0.73548,7715.0,2307.0
685,788150585577050112,,,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. ,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,,13.0,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,chow,0.814145,6555.0,1424.0
686,788070120937619456,,,2016-10-17 17:32:13,Twitter for iPhone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. ,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",11,10,Bo,,11.0,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1.0,golden_retriever,0.735163,0.0,3735.0
687,788039637453406209,,,2016-10-17 15:31:05,Twitter for iPhone,Did... did they pick out that license plate? ,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,,,12.0,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1.0,,0,6555.0,1444.0
688,787810552592695296,,,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. ,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,,11.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,0.362835,9251.0,3337.0
689,787717603741622272,,,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from  miles away. ,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,puppo,13.0,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_shepherd,0.992339,10902.0,3036.0
690,787397959788929025,,,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). ,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,,11.0,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,0.900483,11574.0,3096.0
691,787322443945877504,,,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still ,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,,10.0,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,golden_retriever,0.105703,8310.0,1908.0
692,787111942498508800,,,2016-10-15 02:04:45,Twitter for iPhone,RT @dog_rates: This is Carl. He's very powerful. ,"https://vine.co/v/OEppMFbejFz,https://vine.co/v/OEppMFbejFz",12,10,Carl,,12.0,,,,,0.0,7336.0
693,786963064373534720,,,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. ,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,,12.0,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden_retriever,0.915303,28353.0,8709.0
694,786729988674449408,,,2016-10-14 00:47:00,Twitter for iPhone,RT @dog_rates: This is Oakley. He has no idea what happened here. Even offered to help clean it up. ,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11,10,Oakley,,11.0,,,,,0.0,2633.0
695,786709082849828864,,,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af .",https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,,75.0,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,0.467321,19378.0,6649.0
696,786664955043049472,,,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" ",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,,,12.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,Leonberg,0.512034,11369.0,2789.0
697,786595970293370880,,,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. ,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,,11.0,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,0.709512,10040.0,3375.0
698,786363235746385920,,,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. ,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,doggo,13.0,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden_retriever,0.929266,11621.0,3817.0
699,786286427768250368,,,2016-10-12 19:24:27,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. ,https://vine.co/v/5XH0WqHwiFp,12,10,Arnie,,12.0,,,,,8485.0,3116.0
700,786233965241827333,,,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still ,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,,11.0,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,Labrador_retriever,0.478193,16314.0,5206.0
701,786051337297522688,7.727430194476073e+17,7.305050141505823e+17,2016-10-12 03:50:17,Twitter for iPhone,,,13,10,,puppo,13.0,,,,,1536.0,168.0
702,786036967502913536,,,2016-10-12 02:53:11,Twitter for iPhone,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. ,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,,11.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,golden_retriever,0.99383,0.0,7706.0
703,785927819176054784,,,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. ,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,,12.0,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,toy_poodle,0.00849262,12111.0,3453.0
704,785872687017132033,,,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. ,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,,12.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,Great_Pyrenees,0.392108,7122.0,1988.0
705,785639753186217984,,,2016-10-11 00:34:48,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still ,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,Pinot,doggopupper,10.0,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,,0,8328.0,2419.0
706,785533386513321988,,,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. ,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,,11.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,miniature_pinscher,0.436023,9701.0,2185.0
707,785515384317313025,,,2016-10-10 16:20:36,Twitter for iPhone,"Today, ",,10,10,,,10.0,,,,,6503.0,1370.0
708,785264754247995392,,,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. ,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,,12.0,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,chow,0.056137,7745.0,1782.0
709,785170936622350336,,,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,,11.0,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,Eskimo_dog,0.0274944,12892.0,5298.0
710,784826020293709826,,,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D for sure. Insane vertical. ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,Rusty,,13.0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1.0,chow,0.0903414,10799.0,3526.0
711,784517518371221505,,,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. ,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,,11.0,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,malamute,0.757764,9556.0,2768.0
712,784431430411685888,,,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. ,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,,12.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,miniature_poodle,0.744819,6064.0,1397.0
713,784183165795655680,,,2016-10-07 00:06:50,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. ,https://vine.co/v/5ghHLBMMdlV,12,10,Reginald,puppo,12.0,,,,,21428.0,8789.0
714,784057939640352768,,,2016-10-06 15:49:14,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. ,https://vine.co/v/5gKxeUpuKEr,12,10,Balto,,12.0,,,,,31832.0,12136.0
715,783839966405230592,,,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. ,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,Riley,,13.0,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,,0,32005.0,11773.0
716,783821107061198850,,,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. ,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,,12.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,Lakeland_terrier,0.26565900000000003,7833.0,2130.0
717,783695101801398276,,,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. ,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,,12.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,chow,0.314265,11124.0,3515.0
718,783466772167098368,,,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,,11.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,Chihuahua,0.789,8998.0,2454.0
719,783391753726550016,,,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. ,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,,13.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,Norwegian_elkhound,0.87713,17948.0,5994.0
720,783347506784731136,,,2016-10-04 16:46:14,Twitter for iPhone,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. ,"https://twitter.com/dog_rates/status/674291837063053312/photo/1,https://twitter.com/dog_rates/status/674291837063053312/photo/1",11,10,Kenny,,11.0,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1.0,Cardigan,0.611525,0.0,6095.0
721,783334639985389568,,,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. ,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,,12.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,Cardigan,0.593858,31104.0,12744.0
722,783085703974514689,,,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. ,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,,11.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,Chesapeake_Bay_retriever,0.240602,8657.0,2418.0
723,782969140009107456,,,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. ,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,,12.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,golden_retriever,0.17139300000000002,25676.0,8002.0
724,782747134529531904,,,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. ,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,doggo,11.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,golden_retriever,0.560699,7939.0,1517.0
725,782722598790725632,,,2016-10-02 23:23:04,Twitter for iPhone,This is Penny. She fought a bee and the bee won. ,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,,10.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,Irish_setter,0.574557,18394.0,5882.0
726,782598640137187329,,,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. ,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,,11.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,malamute,0.8408709999999999,8273.0,2037.0
727,782305867769217024,,,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. ,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,doggo,12.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,briard,0.5044270000000001,17737.0,6064.0
728,782021823840026624,,,2016-10-01 00:58:26,Twitter for iPhone,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. ,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",12,10,Harper,,12.0,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden_retriever,0.383223,0.0,6790.0
729,781955203444699136,,,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at . ounces and is officially super h*ckin smol. Space-saving af. ,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11,10,Chipson,,11.0,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,,0,11820.0,3660.0
730,781661882474196992,,,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. ,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,,,5.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1.0,Pembroke,0.438087,11107.0,2948.0
731,781655249211752448,,,2016-09-30 00:41:48,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. ,https://vine.co/v/5rt6T3qm7hL,11,10,Combo,doggo,11.0,,,,,4260.0,1217.0
732,781524693396357120,,,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... ,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,,,12.0,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1.0,Chesapeake_Bay_retriever,0.0035225,22066.0,6028.0
733,781308096455073793,,,2016-09-29 01:42:20,Vine - Make a Scene,"Pupper butt , Doggo . Both ",https://vine.co/v/5rgu2Law2ut,12,10,,doggopupper,12.0,,,,,7574.0,2768.0
734,781251288990355457,,,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going  in a . Churlish af. ,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,,11.0,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2.0,Mexican_hairless,0.8877709999999999,8973.0,2284.0
735,781163403222056960,,,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. ",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,,,10.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1.0,Shetland_sheepdog,0.973841,10381.0,2977.0
736,780931614150983680,,,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. ,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,,puppo,13.0,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1.0,,0,23007.0,7983.0
737,780858289093574656,,,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. ",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,,10.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1.0,Chesapeake_Bay_retriever,0.488555,7663.0,2179.0
738,780800785462489090,,,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. ,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,,11.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,Siberian_husky,0.951963,5848.0,1414.0
739,780601303617732608,,,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. ,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,,12.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,Saint_Bernard,0.995143,12847.0,3625.0
740,780543529827336192,,,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. ,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,,,12.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1.0,golden_retriever,0.628312,6705.0,1880.0
741,780496263422808064,,,2016-09-26 19:56:24,Twitter for iPhone,RT @dog_rates: This is Bell. She likes holding hands. ,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",12,10,Bell,,12.0,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,pug,0.99731,0.0,4033.0
742,780476555013349377,,,2016-09-26 18:38:05,Twitter for iPhone,"RT @Patreon: Well. @dog_rates is on Patreon. 

","https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12,10,,,12.0,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,1.0,pug,0.919255,0.0,126.0
743,780459368902959104,,,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. ",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,,11.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1.0,Great_Dane,0.382491,5620.0,1162.0
744,780192070812196864,,,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. ,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,,,11.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1.0,vizsla,0.144012,9256.0,2430.0
745,780092040432480260,,,2016-09-25 17:10:10,Twitter for iPhone,RT @dog_rates: This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. ,https://twitter.com/dog_rates/status/753375668877008896/photo/1,8,10,Hank,,8.0,,,,,0.0,2502.0
746,780074436359819264,,,2016-09-25 16:00:13,Vine - Make a Scene,Here's a doggo questioning his entire existence. ,https://vine.co/v/5nzYBpl0TY2,10,10,,doggo,10.0,,,,,13015.0,5422.0
747,779834332596887552,,,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. ,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,,11.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,golden_retriever,0.99383,20173.0,7706.0
748,779377524342161408,,,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. ,https://twitter.com/dog_rates/status/779377524342161408/video/1,12,10,,pupper,12.0,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1.0,,0,9379.0,3383.0
749,779124354206535695,,,2016-09-23 01:04:56,Twitter for iPhone,RT @dog_rates: Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. ,https://twitter.com/dog_rates/status/679462823135686656/photo/1,11,10,Hurley,,11.0,,,,,0.0,20000.0
750,779123168116150273,,,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. ,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12,10,Reggie,,12.0,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1.0,toy_poodle,0.43108,12543.0,3961.0
751,779056095788752897,,,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. ,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13,10,,,13.0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1.0,Chihuahua,0.721188,15724.0,4915.0
752,778990705243029504,,,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in nd pic. ,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11,10,Jay,,11.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2.0,cocker_spaniel,0.7153510000000001,21271.0,7887.0
753,778774459159379968,,,2016-09-22 01:54:34,Twitter for iPhone,RT @dog_rates: In case you haven't seen the most dramatic sneeze ever... ,"https://vine.co/v/hQJbaj1VpIz,https://vine.co/v/hQJbaj1VpIz",13,10,,,13.0,,,,,0.0,10839.0
754,778764940568104960,,,2016-09-22 01:16:45,Twitter for iPhone,Oh my god it's Narcos but Barkos. ,https://m.youtube.com/watch?v=idKxCMsS3FQ&feature=youtu.be,13,10,,,13.0,,,,,912.0,399.0
755,778748913645780993,,,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. ",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11,10,Mya,,11.0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1.0,Staffordshire_bullterrier,0.351434,7330.0,1444.0
